episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,553,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
1,670,116,0,0,0,0,0,0,1,16.75055008,0.01675055008,0,7,417.8967237,1,0,0,3.129863501,0.4784863217
2,756,85,0,0,1,0,0,0,0,10.77098304,0.01077098304,92.84203641,0,0,0,0,0,4.750781536,0.03193918025
3,1317,560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
4,1395,77,0,0,1,0,0,0,0,10.76672978,0.01076672978,92.87871252,0,0,0,0,0,4.75814867,0.05768957101
5,1519,123,0,0,0,0,0,0,1,16.14609542,0.01614609542,0,6,371.606871,0,0,0,4.016488552,0.4729238096
6,1643,123,0,0,0,0,0,0,1,15.13792094,0.01513792094,0,6,396.3556174,0,0,0,3.861819029,0.3897546468
7,1761,117,0,0,0,0,0,0,1,15.86544303,0.01586544303,0,6,378.1804257,1,0,0,3.544140577,0.4505257503
8,1847,85,0,0,1,0,0,0,0,10.77669168,0.01077669168,92.79285605,0,0,0,0,0,4.751184464,0.09449160842
9,2410,562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
10,2601,190,0,0,1,0,0,0,0,10.75687385,0.01075687385,92.96381219,0,0,0,0,0,4.756391048,0.03317599859
11,2687,85,0,0,1,0,0,0,0,10.80741261,0.01080741261,92.529085,2,185.05817,0,0,0,4.761003017,0.1510637103
12,2837,149,0,0,1,0,0,0,0,10.76464039,0.01076464039,92.89674005,0,0,0,0,0,4.752185345,0.0307891517
13,3420,582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
14,3557,136,0,0,0,0,0,0,1,15.5447862,0.0155447862,0,7,450.3117579,1,0,0,3.644970655,0.3719601426
15,3691,133,0,0,1,0,0,0,0,10.75957128,0.01075957128,92.94050611,0,0,0,0,0,4.755754471,0.09162171142
16,3810,118,0,0,0,0,0,0,1,17.43271747,0.01743271747,0,9,516.2706282,1,0,0,2.807347536,0.5385575658
17,3900,89,0,0,1,0,0,0,0,10.77088007,0.01077088007,92.84292399,0,0,0,0,0,4.757192135,0.08284524229
18,4451,550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
19,4573,121,0,0,0,0,0,0,1,17.074295,0.017074295,0,6,351.4054314,1,0,0,3.144347668,0.5231151415
20,4674,100,0,0,0,0,0,0,1,14.83384921,0.01483384921,0,6,404.480315,0,0,0,4.529236794,0.4568070612
21,5225,550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
22,5309,83,0,0,1,0,0,0,0,10.77773267,0.01077773267,92.78389348,0,0,0,0,0,4.76081419,0.09367878755
23,5579,269,0,0,1,0,0,0,0,10.80172919,0.01080172919,92.57776992,0,0,0,0,0,4.748886108,0.03343119729
24,5660,80,0,0,1,0,0,0,0,10.77483618,0.01077483618,92.80883561,0,0,0,0,0,4.751413345,0.07532408113
25,6215,554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
26,6351,135,0,0,0,0,0,0,1,18.02469144,0.01802469144,0,8,443.8356144,1,0,0,2.739262581,0.4889801305
27,6436,84,0,0,1,0,0,0,0,10.77219715,0.01077219715,92.83157244,0,0,0,0,0,4.752904892,0.06703859773
28,6590,153,0,0,0,0,0,0,1,17.92485834,0.01792485834,0,9,502.0960183,1,0,0,2.722730637,0.4258943303
29,6785,194,0,0,0,0,0,0,1,16.41529531,0.01641529531,0,7,426.4315609,1,0,0,3.840130568,0.3006557791
30,7334,548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
31,7612,277,0,0,1,0,0,0,0,10.76387096,0.01076387096,92.90338054,0,0,0,0,0,4.754232883,0.01319750339
32,7722,109,0,0,0,0,0,0,1,15.99019245,0.01599019245,0,8,500.306674,1,0,0,3.419186831,0.4465227482
33,7805,82,0,0,1,0,0,0,0,10.80036783,0.01080036783,92.58943918,1,92.58943918,0,0,0,4.756458282,0.1253928058
34,8378,572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
35,8511,132,0,0,1,0,0,0,0,10.75963681,0.01075963681,92.93994003,0,0,0,0,0,4.755002022,0.02672214002
36,9071,559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
37,9155,83,0,0,1,0,0,0,0,10.78170037,0.01078170037,92.74974869,0,0,0,0,0,4.753413677,0.1164549645
38,9266,110,0,0,0,0,0,0,1,16.07134396,0.01607134396,0,7,435.5578487,1,0,0,3.41245842,0.486478782
39,9355,88,0,0,1,0,0,0,0,10.77563131,0.01077563131,92.80198731,0,0,0,0,0,4.750648975,0.09179046445
40,9475,119,0,0,0,0,0,0,1,16.54883113,0.01654883113,0,8,483.417828,1,0,0,3.22773242,0.4670608548
41,9650,174,0,0,1,0,0,0,0,10.76605755,0.01076605755,92.88451186,0,0,0,0,0,4.763363361,0.08281823494
42,10248,597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
43,10331,82,0,0,1,0,0,0,0,10.77333528,0.01077333528,92.82176542,0,0,0,0,0,4.756438732,0.09408317695
44,10900,568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
45,11113,212,0,0,0,0,0,0,1,13.43652711,0.01343652711,0,5,372.1199651,0,0,0,5.289308548,0.1922656347
46,11243,129,0,0,0,0,0,0,1,15.69163034,0.01569163034,0,9,573.554169,1,0,0,3.658227205,0.3861366364
47,11331,87,0,0,1,0,0,0,0,10.78028444,0.01078028444,92.7619309,0,0,0,0,0,4.750326633,0.08875346737
48,11871,539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
49,12037,165,0,0,0,0,0,0,1,16.60316522,0.01660316522,0,5,301.1473978,1,0,0,3.785650253,0.3194289821
50,12150,112,0,0,0,0,0,0,1,16.23535542,0.01623535542,0,8,492.7517626,1,0,0,3.367080212,0.4637932874
51,12237,86,0,0,1,0,0,0,0,10.8055106,0.0108055106,92.54537221,2,185.0907444,0,0,0,4.763365746,0.1537075021
52,12366,128,0,0,0,0,0,0,1,16.57162315,0.01657162315,0,7,422.4088332,1,0,0,3.098909855,0.4623497776
53,12573,206,0,0,0,0,0,0,1,16.80997337,0.01680997337,0,7,416.4194579,1,0,0,3.692437649,0.2670114038
54,13160,586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
55,13741,580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
56,13880,138,0,0,0,0,0,0,1,17.39027271,0.01739027271,0,8,460.0272883,1,0,0,3.547838688,0.4338840801
57,13964,83,0,0,1,0,0,0,0,10.78134656,0.01078134656,92.75279247,0,0,0,0,0,4.757809639,0.1189544076
58,14088,123,0,0,0,0,0,0,1,15.46812607,0.01546812607,0,7,452.5435057,1,0,0,3.625077724,0.4440693406
59,14175,86,0,0,1,0,0,0,0,10.77223498,0.01077223498,92.83124639,0,0,0,0,0,4.75541544,0.07811150033
60,14716,540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.4008503,5.21E-06
