episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,314,313,0,0,0,0,0,0,1,25.19787778,0.02519787778,0,10,396.8588183,1,0,0,3.389690161,0.5687797413
1,509,194,0,0,0,0,0,0,1,19.75236039,0.01975236039,0,10,506.2686079,0,0,0,4.542719364,0.6824531881
2,656,146,0,0,1,0,0,0,0,15.31325071,0.01531325071,65.30292092,8,522.4233673,0,0,0,4.764294147,0.7316598133
3,786,129,0,0,1,0,0,0,0,15.28755765,0.01528755765,65.41267237,0,0,0,0,0,4.749581814,0.2144649602
4,932,145,0,0,1,0,0,0,0,15.326013,0.015326013,65.24854181,12,782.9825017,0,0,0,4.756513119,0.6981392326
5,1206,273,0,0,0,0,0,0,1,25.81996339,0.02581996339,0,14,542.2161058,1,0,0,2.96391964,0.7840152904
6,1491,284,0,0,0,0,0,0,1,24.72669096,0.02472669096,0,10,404.4212796,1,0,0,3.573429346,0.5366093182
7,1794,302,0,0,0,0,0,0,1,25.78090013,0.02578090013,0,12,465.4608621,1,0,0,3.321457386,0.5690617842
8,1939,144,0,0,1,0,0,0,0,15.31887417,0.01531887417,65.27894862,8,522.231589,0,0,0,4.774831772,0.7569343659
9,2235,295,0,0,0,0,0,0,1,26.35429802,0.02635429802,0,13,493.2781738,1,0,0,2.81355834,0.8074538761
10,2424,188,0,0,0,0,0,0,1,19.12014493,0.01912014493,0,10,523.0085879,0,0,0,4.749072075,0.627377105
11,2768,343,0,0,0,0,0,0,1,22.97053781,0.02297053781,0,13,565.9423435,1,0,0,4.03005743,0.806156927
12,2922,153,0,0,1,0,0,0,0,17.34245761,0.01734245761,57.66195439,4,230.6478176,0,0,0,3.272053242,0.4321546471
13,3067,144,0,0,1,0,0,0,0,15.29743918,0.01529743918,65.37041844,10,653.7041844,0,0,0,4.756637096,0.6400597824
14,3353,285,0,0,0,0,0,0,1,25.86629944,0.02586629944,0,10,386.6034267,1,0,0,3.328338146,0.5452104787
15,3939,585,0,0,0,0,1,0,0,0.002538535788,2.54E-06,0,0,0,0,0,0,19.99894714,0.8916137968
16,4139,199,0,0,0,0,0,0,1,19.47846643,0.01947846643,0,10,513.3874392,0,0,0,4.616016865,0.6223043008
