episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,183,182,0,0,1,0,0,0,0,15.27796363,0.01527796363,65.45374922,1,65.45374922,0,0,0,4.752950668,0.8520738794
1,774,590,0,0,0,0,1,0,0,0.002499235361,2.50E-06,0,0,0,0,0,0,19.99894714,0.1015419746
2,1129,354,0,0,0,0,0,0,1,22.84315663,0.02284315663,0,9,393.9910821,1,0,0,3.091830492,0.5412321768
3,1491,361,0,0,0,0,0,0,1,20.81246883,0.02081246883,0,10,480.4812,0,0,0,3.93157649,0.563518285
4,2065,573,0,0,0,0,1,0,0,0.00251063965,2.51E-06,0,0,0,0,0,0,19.99894714,0.1214416629
5,2641,575,0,0,0,0,1,0,0,0.002499235361,2.50E-06,0,0,0,0,0,0,19.99894714,0.1015420434
6,2880,238,0,0,1,0,0,0,0,15.26330494,0.01526330494,65.51661018,7,458.6162712,0,0,0,4.757277489,0.8397499085
7,3543,662,0,0,1,0,0,0,0,15.29789462,0.01529789462,65.36847225,16,1045.895556,0,0,0,4.756009102,0.5817460636
8,3734,190,0,0,1,0,0,0,0,15.26222235,0.01526222235,65.52125746,1,65.52125746,0,0,0,4.754921436,0.860727452
9,4301,566,0,0,0,0,1,0,0,0.002454969228,2.45E-06,0,0,0,0,0,0,19.99894714,0.1019068766
10,4869,567,0,0,0,0,1,0,0,0.002461546075,2.46E-06,0,0,0,0,0,0,19.99894714,0.1216543517
11,5344,474,0,0,0,0,0,0,1,21.54340225,0.02154340225,0,9,417.7613125,1,0,0,3.585740089,0.5502225306
12,5906,561,0,0,0,0,1,0,0,0.002487959628,2.49E-06,0,0,0,0,0,0,19.99894714,0.1015422198
13,6460,553,0,0,0,0,1,0,0,0.002461546075,2.46E-06,0,0,0,0,0,0,19.99894714,0.1216544103
14,6649,188,0,0,1,0,0,0,0,15.26615129,0.01526615129,65.50439473,3,196.5131842,0,0,0,4.754983902,0.8494442705
15,7197,547,0,0,0,0,1,0,0,0.002470996478,2.47E-06,0,0,0,0,0,0,19.99894714,0.1017247855
16,7420,222,0,0,1,0,0,0,0,15.96962817,0.01596962817,62.6188656,2,125.2377312,0,0,0,4.352199554,0.4751229805
17,7973,552,0,0,0,0,1,0,0,0.00251063965,2.51E-06,0,0,0,0,0,0,19.99894714,0.1214417866
18,8139,165,0,0,1,0,0,0,0,15.32467521,0.01532467521,65.25423776,2,130.5084755,0,0,0,4.760531425,0.7682253214
19,8308,168,0,0,1,0,0,0,0,15.27198204,0.01527198204,65.47938556,6,392.8763134,0,0,0,4.755821705,0.8163403869
20,8948,639,0,0,1,0,0,0,0,15.28091116,0.01528091116,65.44112386,0,0,0,0,0,4.753175735,0.1329718446
21,9239,290,0,0,1,0,0,0,0,15.3149285,0.0153149285,65.2957668,6,391.7746008,0,0,0,4.759006977,0.5511744445
22,9787,547,0,0,0,0,1,0,0,0.002487959628,2.49E-06,0,0,0,0,0,0,19.99894714,0.1015422936
23,10333,545,0,0,0,0,1,0,0,0.002470996478,2.47E-06,0,0,0,0,0,0,19.99894714,0.1017247941
24,10518,184,0,0,1,0,0,0,0,15.26400686,0.01526400686,65.51359741,0,0,0,0,0,4.75646925,0.8699030371
25,11068,549,0,0,0,0,1,0,0,0.00251063965,2.51E-06,0,0,0,0,0,0,19.99894714,0.121441805
26,11487,418,0,0,0,0,0,0,1,23.91385944,0.02391385944,0,10,418.1675494,1,0,0,2.93555522,0.5728017
27,12038,550,0,0,0,0,1,0,0,0.002487959628,2.49E-06,0,0,0,0,0,0,19.99894714,0.1015422774
28,12228,189,0,0,1,0,0,0,0,15.27014867,0.01527014867,65.48724715,6,392.9234829,0,0,0,4.750474453,0.7995352196
29,12804,575,0,0,0,0,1,0,0,0.00251063965,2.51E-06,0,0,0,0,0,0,19.99894714,0.1214416516
30,13037,232,0,0,0,0,0,0,1,16.95092111,0.01695092111,0,10,589.9384427,0,0,0,5.979575634,0.5635928238
31,13343,305,0,0,0,0,0,0,1,20.79378759,0.02079378759,0,10,480.9128668,1,0,0,4.062699318,0.5727376923
32,13895,551,0,0,0,0,1,0,0,0.002461546075,2.46E-06,0,0,0,0,0,0,19.99894714,0.1216544189
33,14205,309,0,0,1,0,0,0,0,15.2664678,0.0152664678,65.50303668,0,0,0,0,0,4.753629208,0.8861473876
34,14741,535,0,0,0,0,1,0,0,0.00245493319,2.45E-06,0,0,0,0,0,0,19.99894714,0.1017854171
35,14920,178,0,0,1,0,0,0,0,15.28016859,0.01528016859,65.44430412,2,130.8886082,0,0,0,4.768935204,0.8372509803
