episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,95,94,1447.092353,0,0,0,0,0,1,16.49076872,0.01649076872,0,10,606.3998694,0,0,0,6.278475761,0.6072568816
1,176,80,1330.057775,0,0,0,0,0,1,16.31865384,0.01631865384,0,8,490.2365158,0,0,0,6.443301678,0.4836987509
2,284,107,1654.582463,0,0,0,0,0,1,20.03420524,0.02003420524,0,13,648.8902276,0,0,0,5.302365303,0.7475857309
3,353,68,1002.527112,0,1,0,0,0,0,13.16682292,0.01316682292,75.94846577,3,227.8453973,0,0,0,7.900103569,0.9437499933
4,462,108,2059.154412,0,0,0,0,0,1,22.85862873,0.02285862873,0,8,349.9772491,1,0,0,3.592025518,0.5939042578
5,553,90,1271.842265,0,0,0,0,0,1,17.04972745,0.01704972745,0,14,821.1274953,0,0,0,6.972110271,0.7627660492
6,633,79,1815.13326,0,1,0,0,0,0,16.38826059,0.01638826059,61.01928844,4,244.0771538,0,0,0,4.024769306,0.2590237927
7,711,77,2048.748135,0,1,0,0,0,0,15.2696839,0.0152696839,65.48924043,0,0,0,0,0,4.752066135,0.06668773237
8,787,75,2053.615742,0,1,0,0,0,0,15.28970897,0.01528970897,65.40346854,0,0,0,0,0,4.748153687,0.1520389718
9,877,89,1676.162132,0,0,0,0,0,1,18.20689119,0.01820689119,0,8,439.3940689,0,0,0,5.27562809,0.5880288137
10,988,110,1426.425853,0,0,0,0,0,1,19.1700437,0.0191700437,0,13,678.1413857,0,0,0,5.78707552,0.7565736536
11,1051,62,1028.767755,0,1,0,0,0,0,15.54299628,0.01554299628,64.33765936,1,64.33765936,0,0,0,4.717632771,1.20985336
12,1126,74,1255.624347,0,1,0,0,0,0,15.14437137,0.01514437137,66.031133,3,198.093399,0,0,0,6.031622887,0.8707669524
13,1250,123,2803.864037,0,0,0,0,0,1,39.13419575,0.03913419575,0,10,255.5309955,1,0,0,3.494675875,0.466709289
14,1341,90,1646.816222,0,0,0,0,0,1,18.63228681,0.01863228681,0,10,536.702773,0,0,0,5.067856789,0.5941127828
15,1444,102,1289.822744,0,0,0,0,0,1,17.59686873,0.01759686873,0,14,795.5960926,0,0,0,6.621670246,0.7681766069
16,1529,84,1680.139015,0,0,0,0,0,1,18.98815004,0.01898815004,0,9,473.9798232,0,0,0,4.893285275,0.4349628764
17,1610,80,1706.057384,0,1,0,0,0,0,17.56428027,0.01756428027,56.93373053,3,170.8011916,0,0,0,4.123548985,0.6529747923
18,1702,91,1522.387853,0,0,0,0,0,1,17.4176444,0.0174176444,0,9,516.717404,0,0,0,5.636478424,0.6092849893
19,1793,90,1317.404648,0,0,0,0,0,1,17.64191846,0.01764191846,0,12,680.1981329,0,0,0,6.52560091,0.7683354163
20,1861,67,1305.978118,0,1,0,0,0,0,15.0482795,0.0150482795,66.45277952,3,199.3583386,0,0,0,6.099705696,0.7731623839
21,1937,75,1972.661922,0,1,0,0,0,0,15.2968862,0.0152968862,65.37278156,0,0,0,0,0,4.752797604,0.3173039486
22,2005,67,1159.351456,0,0,0,0,0,1,15.34220955,0.01534220955,0,9,586.6169388,0,0,0,7.133181572,0.5346089871
23,2111,105,1293.557951,0,0,0,0,0,1,17.71143589,0.01771143589,0,13,733.98905,0,0,0,6.559045792,0.7810773905
24,2198,86,1547.339632,0,0,0,0,0,1,18.72759884,0.01872759884,0,12,640.765541,0,0,0,5.043764114,0.6165204171
25,2279,80,1610.26565,0,1,0,0,0,0,17.03936738,0.01703936738,58.68762481,3,176.0628744,0,0,0,4.531488419,0.7365115027
26,2352,72,2048.678423,0,1,0,0,0,0,15.26367709,0.01526367709,65.51501282,0,0,0,0,0,4.774449825,0.08769736077
27,2449,96,1286.202734,0,0,0,0,0,1,17.43773937,0.01743773937,0,12,688.1625963,0,0,0,6.739121914,0.7643480588
28,2520,70,1318.038314,0,0,0,0,0,1,16.10340061,0.01610340061,0,9,558.8881638,0,0,0,6.617274284,0.4895437672
29,2593,72,1166.630927,0,1,0,0,0,0,13.95073573,0.01395073573,71.68080733,3,215.042422,0,0,0,7.16223526,0.78072545
30,2678,84,1973.967764,0,1,0,0,0,0,15.30133282,0.01530133282,65.35378399,0,0,0,0,0,4.758155823,0.3594846734
31,2755,76,1195.171823,0,0,0,0,0,1,15.25474469,0.01525474469,0,9,589.9803753,0,0,0,7.32002449,0.4921495803
32,2837,81,1738.478569,0,1,0,0,0,0,15.37361512,0.01537361512,65.04650936,4,260.1860375,0,0,0,4.746389866,0.4415444579
33,2916,78,1459.729446,0,1,0,0,0,0,16.47721058,0.01647721058,60.68988406,3,182.0696522,0,0,0,4.933033943,0.7487507699
34,3015,98,1238.491124,0,0,0,0,0,1,17.31298166,0.01731298166,0,13,750.8816366,0,0,0,6.805058002,0.7240806268
35,3085,69,1201.175163,0,0,0,0,0,1,15.23726736,0.01523726736,0,9,590.65709,0,0,0,7.292029858,0.497665341
36,3192,106,1584.906202,0,0,0,0,0,1,21.79798451,0.02179798451,0,11,504.6338112,1,0,0,4.806369781,0.8018050661
37,3321,128,2884.274015,0,0,0,0,0,1,36.78899523,0.03678899523,0,10,271.8204164,1,0,0,3.701662064,0.4981041942
38,3390,68,1840.062251,0,1,0,0,0,0,15.67580535,0.01567580535,63.79257575,1,63.79257575,0,0,0,4.582283974,0.1911177816
39,3488,97,1662.459463,0,0,0,0,0,1,24.03887176,0.02403887176,0,10,415.9929011,1,0,0,3.533862829,0.9004209082
40,3561,72,1279.907497,0,1,0,0,0,0,15.60048661,0.01560048661,64.10056462,3,192.3016939,0,0,0,5.630536556,0.8032964881
41,3641,79,1419.086754,0,0,0,0,0,1,17.42047119,0.01742047119,0,9,516.6335573,0,0,0,5.661633015,0.5610845193
42,3717,75,1982.208796,0,1,0,0,0,0,15.30846014,0.01530846014,65.32335657,0,0,0,0,0,4.746862411,0.3169873513
43,3792,74,1309.635033,0,0,0,0,0,1,15.95968802,0.01595968802,0,8,501.2629313,0,0,0,6.74396944,0.5186051423
44,3885,92,1947.905898,0,1,0,0,0,0,15.29541167,0.01529541167,65.3790837,0,0,0,0,0,4.773280144,0.4185388835
45,3977,91,1327.098895,0,0,0,0,0,1,18.03458704,0.01803458704,0,13,720.837132,0,0,0,6.336002827,0.7563878775
46,4043,65,2055.07296,0,1,0,0,0,0,15.27341844,0.01527341844,65.47322749,0,0,0,0,0,4.770670891,0.08810075245
47,4113,69,1375.066656,0,1,0,0,0,0,19.85960813,0.01985960813,50.35346083,6,302.120765,0,0,0,2.072200298,0.8323397675
48,4218,104,1424.755478,0,0,0,0,0,1,18.5900725,0.0185900725,0,11,591.7136687,0,0,0,6.018569469,0.7506222024
49,4288,69,2055.319224,0,1,0,0,0,0,15.28326243,0.01528326243,65.43105601,0,0,0,0,0,4.745795727,0.07936384553
