episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,98,97,0,0,1,0,0,0,0,14.58196849,0.01458196849,68.57784673,3,205.7335402,0,0,0,1.962016463,0.8957047316
1,197,98,0,0,0,0,0,0,1,21.65141937,0.02165141937,0,11,508.0498332,1,0,0,2.561103821,0.5536560224
2,361,163,0,0,0,0,0,0,1,23.61478489,0.02361478489,0,9,381.1171705,1,0,0,2.876066208,0.6576591439
3,414,52,0,0,1,0,0,0,0,11.25056094,0.01125056094,88.884457,1,88.884457,0,0,0,4.523845196,0.1624466069
4,560,145,0,0,0,0,0,0,1,23.2538083,0.0232538083,0,7,301.0259614,1,0,0,2.977071524,0.6460288298
5,807,246,0,0,0,0,0,0,1,36.59424644,0.03659424644,0,11,300.5937017,1,1,1,2.359863281,0.8873064293
6,966,158,0,0,0,0,0,0,1,22.14313127,0.02214313127,0,8,361.2858499,1,0,0,2.853456259,0.7135381339
7,1156,189,0,0,0,0,0,1,0,38.78724267,0.03878724267,0,4,103.1266913,1,1,1,2.218325615,0.9239960928
8,1305,148,0,0,0,0,0,0,1,21.30968521,0.02130968521,0,9,422.3431699,1,0,0,3.085665703,0.6733942843
9,1537,231,0,0,0,0,0,0,1,28.03261847,0.02803261847,0,9,321.0545604,1,0,0,2.24637866,0.7853871017
10,1627,89,0,0,0,0,0,0,1,21.10665864,0.02110665864,0,9,426.4057213,1,0,0,2.674738407,0.537767185
11,1723,95,0,0,1,0,0,0,0,13.39103004,0.01339103004,74.67685438,4,298.7074175,0,0,0,2.281828403,0.8579676503
12,1826,102,0,0,0,0,0,0,1,21.7704564,0.0217704564,0,8,367.4704772,1,0,0,2.471621037,0.5820883615
13,2006,179,0,0,0,0,0,0,1,29.38215066,0.02938215066,0,7,238.2398784,1,0,0,2.274959803,0.7609688835
14,2186,179,0,0,0,0,0,0,1,23.80366962,0.02380366962,0,10,420.1032934,1,0,0,2.747265339,0.6606261595
15,2326,139,0,0,0,0,0,0,1,23.29667954,0.02329667954,0,6,257.5474325,1,0,0,3.095780373,0.6232506826
16,2554,227,0,0,0,0,0,0,1,33.21082332,0.03321082332,0,10,301.1066574,1,1,1,2.150263309,0.9120136954
17,2668,113,0,0,0,0,0,0,1,23.07989575,0.02307989575,0,12,519.9330244,1,0,0,2.233232737,0.6085933726
18,2822,153,0,0,0,0,0,0,1,19.98329674,0.01998329674,0,7,350.2925513,1,0,0,3.113583088,0.7064828305
19,3041,218,0,0,0,0,0,0,1,34.85929409,0.03485929409,0,12,344.24105,1,1,1,2.337611198,0.8734015942
20,3216,174,0,0,0,0,0,0,1,24.38212052,0.02438212052,0,8,328.1092796,1,0,0,2.847548246,0.6171553494
21,3356,139,0,0,0,0,0,0,1,21.76729934,0.02176729934,0,8,367.5237739,1,0,0,3.059701681,0.7210083451
22,3414,57,0,0,1,0,0,0,0,11.32228237,0.01132228237,88.321415,1,88.321415,0,0,0,4.458310604,0.1557865511
23,3628,213,0,0,0,0,0,0,1,33.75673782,0.03375673782,0,7,207.366009,1,1,1,2.090749264,0.91191232
24,3804,175,0,0,0,0,0,0,1,26.35939596,0.02635939596,0,9,341.4342276,1,0,0,2.676100731,0.6749054479
25,3949,144,0,0,0,0,0,0,1,23.71860163,0.02371860163,0,7,295.1270108,1,0,0,2.919803143,0.7001926348
26,4001,51,0,0,1,0,0,0,0,11.36655896,0.01136655896,87.97737322,1,87.97737322,0,0,0,4.448186874,0.1740597313
27,4097,95,0,0,0,0,0,0,1,21.5363261,0.0215363261,0,9,417.8985756,1,0,0,2.569477797,0.5770739114
28,4272,174,0,0,0,0,0,0,1,28.19252198,0.02819252198,0,9,319.2335899,1,0,0,2.434671164,0.708671733
29,4460,187,0,0,0,0,0,0,1,33.19559577,0.03319559577,0,11,331.3692598,1,1,1,2.343411207,0.8727039159
30,4635,174,0,0,0,0,0,0,1,23.52080226,0.02352080226,0,8,340.1244528,1,0,0,2.776589155,0.6233755794
31,4809,173,0,0,0,0,0,0,1,34.39302227,0.03439302227,0,11,319.832317,1,1,1,2.648120642,0.7779303576
32,4916,106,0,0,0,0,0,0,1,21.60010304,0.02160010304,0,10,462.9607546,1,0,0,2.597021341,0.5867847982
33,5109,192,0,0,0,0,0,0,1,23.46967248,0.02346967248,0,9,383.4736087,1,0,0,2.797380209,0.6431257824
34,5282,172,0,0,0,0,0,0,1,21.57770777,0.02157770777,0,7,324.4088795,1,0,0,3.049843073,0.6876798126
35,5439,156,0,0,0,0,0,0,1,21.97628697,0.02197628697,0,7,318.5251453,1,0,0,3.085288763,0.7088938513
36,5653,213,0,0,0,0,0,0,1,34.41040607,0.03441040607,0,9,261.5487879,1,1,1,2.301676989,0.897232406
37,5750,96,0,0,0,0,0,0,1,21.52156644,0.02152156644,0,10,464.6501931,1,0,0,2.655646801,0.5726497229
38,5948,197,0,0,0,0,0,0,1,27.85440762,0.02785440762,0,8,287.2076875,1,0,0,2.332101583,0.7630451221
39,6091,142,0,0,0,0,0,0,1,21.76469397,0.02176469397,0,8,367.5677688,1,0,0,3.02848959,0.722839693
40,6241,149,0,0,0,0,0,0,1,23.43793205,0.02343793205,0,6,255.995281,1,0,0,2.924992561,0.6368608881
41,6335,93,0,0,0,0,0,0,1,21.5989773,0.0215989773,0,11,509.2833725,1,0,0,2.616354465,0.5517423517
42,6424,88,0,0,1,0,0,0,0,14.98602818,0.01498602818,66.72882154,3,200.1864646,1,0,0,2.008723497,0.8404951272
43,6528,103,0,0,0,0,0,0,1,20.92362202,0.02092362202,0,10,477.9287253,1,0,0,2.690613031,0.5752660775
44,6708,179,0,0,0,0,0,0,1,23.53986628,0.02353986628,0,8,339.8489994,1,0,0,2.946597815,0.5907761743
45,6881,172,0,0,0,0,0,0,1,21.82335224,0.02182335224,0,7,320.757321,1,0,0,2.969006062,0.7102343043
46,6976,94,0,0,1,0,0,0,0,13.5326485,0.0135326485,73.89536498,3,221.6860949,0,0,0,2.212874174,0.8445954155
47,7159,182,0,0,0,0,0,0,1,28.85142773,0.02885142773,0,7,242.6223085,1,0,0,2.504013538,0.6837866602
48,7312,152,0,0,0,0,0,0,1,22.01381067,0.02201381067,0,8,363.4082313,1,0,0,3.047437191,0.7013056417
49,7367,54,0,0,1,0,0,0,0,11.2942543,0.0112942543,88.54059541,1,88.54059541,0,0,0,4.494017601,0.1759165679
50,7559,191,200,1,0,0,0,0,0,35.83888295,0.03583888295,0,3,83.70796614,1,1,1,2.231180429,0.9954405227
51,7713,153,0,0,0,0,0,0,1,22.27063645,0.02227063645,0,10,449.0217431,1,0,0,3.101406097,0.6842730787
52,7904,190,0,0,0,0,0,0,1,32.93006604,0.03293006604,0,10,303.673852,1,1,1,2.213504791,0.8701395852
53,8044,139,0,0,0,0,0,0,1,22.26206386,0.02226206386,0,8,359.3557206,1,0,0,3.241804123,0.6540730838
54,8152,107,0,0,0,0,0,0,1,21.7805273,0.0217805273,0,8,367.3005657,1,0,0,2.474168062,0.5855682053
55,8239,86,0,0,0,0,0,0,1,21.36717013,0.02136717013,0,10,468.0076932,1,0,0,2.512261868,0.5190058851
56,8467,227,0,0,0,0,0,0,1,35.85440486,0.03585440486,0,8,223.1246072,1,1,1,2.380047321,0.8981554249
57,8630,162,0,0,0,0,0,0,1,21.70214622,0.02170214622,0,9,414.7055276,1,0,0,3.03437686,0.6781603917
58,8856,225,0,0,0,0,0,0,1,27.1011207,0.0271011207,0,8,295.1907447,1,0,0,2.304972887,0.7788297487
59,8945,88,0,0,0,0,0,0,1,20.69986755,0.02069986755,0,8,386.4759029,1,0,0,2.635921955,0.5454292654
60,9105,159,0,0,0,0,0,0,1,22.70434409,0.02270434409,0,5,220.2221734,1,0,0,2.979028225,0.6885618071
61,9246,140,0,0,0,0,0,0,1,23.87946131,0.02387946131,0,8,335.0159326,1,0,0,2.982871056,0.6733477549
62,9501,254,0,0,0,0,0,0,1,35.33714716,0.03533714716,0,9,254.6894903,1,1,1,2.067123652,0.9095615367
63,9656,154,0,0,0,0,0,0,1,22.74680238,0.02274680238,0,9,395.6600075,1,0,0,3.088653326,0.6829508156
64,9801,144,0,0,0,0,0,0,1,23.66418505,0.02366418505,0,7,295.8056651,1,0,0,2.97635603,0.6337267451
65,10018,216,0,0,0,0,0,0,1,34.94727481,0.03494727481,0,8,228.9162758,1,1,1,2.44421649,0.8304571711
66,10073,54,0,0,1,0,0,0,0,11.16124436,0.01116124436,89.59574468,2,179.1914894,0,0,0,4.579636574,0.1425975762
67,10276,202,0,0,0,0,0,0,1,27.99849375,0.02799849375,0,9,321.4458635,1,0,0,2.314852953,0.7518606867
68,10342,65,0,0,1,0,0,0,0,12.71811695,0.01271811695,78.62799215,2,157.2559843,0,0,0,3.411030531,0.2384244386
69,10489,146,0,0,0,0,0,0,1,24.86843821,0.02486843821,0,6,241.2696748,1,0,0,2.696923256,0.6813775093
70,10709,219,0,0,0,0,0,0,1,35.54908592,0.03554908592,0,10,281.3011851,1,1,1,2.231498718,0.881522245
71,10868,158,0,0,0,0,0,0,1,23.76607192,0.02376607192,0,8,336.6143142,1,0,0,3.019266129,0.6418458531
72,11085,216,0,0,0,0,0,0,1,35.06274329,0.03506274329,0,11,313.7233134,1,1,1,2.574778557,0.8597042213
