episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,248,247,0,0,0,0,0,0,1,22.95400708,0.02295400708,0,10,435.6537821,1,0,0,3.75003314,0.5866825028
1,723,474,0,0,0,0,0,0,1,26.39944948,0.02639944948,0,13,492.4345111,1,0,0,2.872593403,0.8250057195
2,911,187,0,0,1,0,0,0,0,15.31306823,0.01531306823,65.30369911,10,653.0369911,0,0,0,4.76255846,0.6416692329
3,1066,154,0,0,1,0,0,0,0,15.31203971,0.01531203971,65.30808561,20,1306.161712,0,0,0,4.761017323,0.7191634523
4,1375,308,0,0,0,0,0,0,1,23.59056939,0.02359056939,0,10,423.8982041,1,0,0,3.670051575,0.5574539942
5,1566,190,0,0,0,0,0,0,1,18.92422786,0.01892422786,0,9,475.5808303,0,0,0,4.800789833,0.6744857499
6,1826,259,0,0,0,0,0,0,1,28.10998157,0.02810998157,0,15,533.6182794,1,0,0,2.421632528,0.7388863824
7,2013,186,0,0,1,0,0,0,0,15.31584447,0.01531584447,65.29186175,12,783.502341,0,0,0,4.766000271,0.6860450529
8,2231,217,0,0,0,0,0,0,1,18.90421231,0.01890421231,0,10,528.982633,0,0,0,4.818972111,0.5604240284
9,2499,267,0,0,0,0,0,0,1,24.49415835,0.02449415835,0,15,612.3909131,1,0,0,3.509794474,0.7842725486
10,2787,287,0,0,0,0,0,0,1,28.6424136,0.0286424136,0,10,349.1325884,1,0,0,2.888553619,0.6671098246
11,2952,164,0,0,1,0,0,0,0,15.28970819,0.01528970819,65.4034719,12,784.8416628,0,0,0,4.760074615,0.6171640301
12,3258,305,0,0,0,0,0,0,1,20.78980105,0.02078980105,0,14,673.4071176,0,0,0,4.925065517,0.8223295764
13,3430,171,0,0,0,0,0,0,1,19.50231764,0.01950231764,0,10,512.7595696,0,0,0,4.61458683,0.6997231015
14,3735,304,0,0,0,0,0,0,1,26.59097364,0.02659097364,0,10,376.0674631,1,0,0,3.231937408,0.6230818228
15,3892,156,0,0,1,0,0,0,0,15.32605576,0.01532605576,65.24835977,15,978.7253966,0,0,0,4.769543648,0.6975042342
16,4061,168,0,0,0,0,0,0,1,19.1889811,0.0191889811,0,9,469.0191705,0,0,0,4.726074696,0.596780264
17,4345,283,0,0,0,0,0,0,1,27.91557391,0.02791557391,0,12,429.8675728,1,0,0,3.109137058,0.6396482852
