episode_index,env_step,length,return,success,collision,time_exceeded,not_moving,past_goal,out_of_lane,distance_m,distance_km,collisions_per_km,lane_invasions,lane_invasions_per_km,exceed,returned,overtaken,min_ego_lead_dist,mean_off_center_m
0,98,97,200,1,0,0,0,0,0,36.11427204,0.03611427204,0,4,110.7595356,1,1,1,2.129714727,0.6354171181
1,194,95,200,1,0,0,0,0,0,35.17118557,0.03517118557,0,3,85.29709623,1,1,1,2.2172544,0.6281412844
2,290,95,200,1,0,0,0,0,0,34.98884392,0.03498884392,0,4,114.3221539,1,1,1,2.189474583,0.6923427114
3,387,96,200,1,0,0,0,0,0,35.24314816,0.03524314816,0,4,113.4972387,1,1,1,2.183274508,0.6541634222
4,486,98,200,1,0,0,0,0,0,36.43942809,0.03643942809,0,3,82.32840517,1,1,1,2.103754997,0.6967522355
5,584,97,200,1,0,0,0,0,0,35.99397034,0.03599397034,0,4,111.1297243,1,1,1,2.196980715,0.5954130072
6,680,95,200,1,0,0,0,0,0,35.13415523,0.03513415523,0,2,56.92466453,1,1,1,2.376868725,0.587002622
7,776,95,200,1,0,0,0,0,0,35.08700684,0.03508700684,0,4,114.0023148,1,1,1,2.243579865,0.6720875576
8,874,97,200,1,0,0,0,0,0,35.654082,0.035654082,0,5,140.2363971,1,1,1,2.091517925,0.6495628632
9,970,95,200,1,0,0,0,0,0,35.05215211,0.03505215211,0,2,57.05783752,1,1,1,2.405170202,0.6057282166
10,1068,97,200,1,0,0,0,0,0,35.85072484,0.03585072484,0,6,167.3606329,1,1,1,2.20597434,0.5708863776
11,1164,95,200,1,0,0,0,0,0,35.07699078,0.03507699078,0,4,114.0348676,1,1,1,2.213534355,0.6648771429
12,1262,97,200,1,0,0,0,0,0,35.865656,0.035865656,0,7,195.1727859,1,1,1,2.37736845,0.6149147337
13,1358,95,200,1,0,0,0,0,0,35.08889959,0.03508889959,0,3,85.49712402,1,1,1,2.246299267,0.6337598836
14,1456,97,200,1,0,0,0,0,0,35.98117029,0.03598117029,0,4,111.1692579,1,1,1,2.186542749,0.5831879907
15,1554,97,200,1,0,0,0,0,0,35.87087414,0.03587087414,0,10,278.7777059,1,1,1,2.380310535,0.5524356293
16,1650,95,200,1,0,0,0,0,0,35.12391657,0.03512391657,0,3,85.41188719,1,1,1,2.185333014,0.611668525
17,1749,98,200,1,0,0,0,0,0,36.02196241,0.03602196241,0,4,111.0433672,1,1,1,2.172758818,0.6381977342
18,1845,95,200,1,0,0,0,0,0,34.84710896,0.03484710896,0,4,114.7871407,1,1,1,2.157977343,0.657895785
19,1943,97,200,1,0,0,0,0,0,35.13228426,0.03513228426,0,4,113.8553921,1,1,1,2.239177942,0.6503091017
20,2038,94,200,1,0,0,0,0,0,34.85386334,0.03485386334,0,4,114.764896,1,1,1,2.220513582,0.6033756951
21,2137,98,200,1,0,0,0,0,0,36.22786489,0.03622786489,0,5,138.0153099,1,1,1,2.19346571,0.5869102852
22,2235,97,200,1,0,0,0,0,0,36.07542838,0.03607542838,0,5,138.5984928,1,1,1,2.121469259,0.6199226484
23,2333,97,200,1,0,0,0,0,0,36.04576965,0.03604576965,0,5,138.7125327,1,1,1,2.249390841,0.5640473301
24,2431,97,200,1,0,0,0,0,0,36.00550562,0.03600550562,0,5,138.8676513,1,1,1,2.174540043,0.6289742457
25,2528,96,200,1,0,0,0,0,0,35.37132621,0.03537132621,0,4,113.0859492,1,1,1,2.148809195,0.7018501655
26,2624,95,200,1,0,0,0,0,0,35.29202995,0.03529202995,0,5,141.675047,1,1,1,2.244028807,0.6004700792
27,2671,46,0,0,1,0,0,0,0,10.66359311,0.01066359311,93.77702144,1,93.77702144,0,0,0,4.113823414,0.1375419372
28,2768,96,200,1,0,0,0,0,0,35.39304673,0.03539304673,0,4,113.016549,1,1,1,2.14666748,0.6824014767
29,2865,96,200,1,0,0,0,0,0,35.1739612,0.0351739612,0,4,113.7204871,1,1,1,2.258643627,0.5928911683
30,2963,97,200,1,0,0,0,0,0,36.07346068,0.03607346068,0,6,166.3272635,1,1,1,2.194273233,0.5902373552
31,3061,97,200,1,0,0,0,0,0,36.19976669,0.03619976669,0,6,165.7469246,1,1,1,2.295292854,0.563361705
32,3159,97,200,1,0,0,0,0,0,35.65184822,0.03565184822,0,4,112.1961469,1,1,1,2.190649509,0.6463229071
33,3256,96,200,1,0,0,0,0,0,35.1862172,0.0351862172,0,3,85.26065713,1,1,1,2.388465166,0.5914072553
34,3352,95,200,1,0,0,0,0,0,34.98602437,0.03498602437,0,4,114.3313672,1,1,1,2.181922197,0.6700191696
35,3450,97,200,1,0,0,0,0,0,36.11857896,0.03611857896,0,5,138.4329103,1,1,1,2.223407745,0.5977048055
36,3546,95,200,1,0,0,0,0,0,34.96607961,0.03496607961,0,4,114.3965822,1,1,1,2.191963673,0.6425415167
37,3642,95,200,1,0,0,0,0,0,35.32203878,0.03532203878,0,4,113.2437463,1,1,1,2.254463196,0.6129455981
38,3741,98,200,1,0,0,0,0,0,36.0562663,0.0360562663,0,4,110.9377207,1,1,1,2.170115948,0.6247600315
39,3837,95,200,1,0,0,0,0,0,35.29308659,0.03529308659,0,5,141.6708053,1,1,1,2.217911482,0.599252362
40,3935,97,200,1,0,0,0,0,0,36.1069269,0.0361069269,0,7,193.8686175,1,1,1,2.250012875,0.5717974791
41,4033,97,200,1,0,0,0,0,0,36.12173983,0.03612173983,0,4,110.7366372,1,1,1,2.159051895,0.6134499119
42,4129,95,200,1,0,0,0,0,0,35.15792583,0.03515792583,0,4,113.7723545,1,1,1,2.175914764,0.6553554883
43,4227,97,200,1,0,0,0,0,0,36.02057351,0.03602057351,0,4,111.0476489,1,1,1,2.094522715,0.6286950429
44,4272,44,0,0,1,0,0,0,0,9.958085455,0.009958085455,100.4209097,1,100.4209097,0,0,0,4.639013767,0.08173821996
45,4368,95,200,1,0,0,0,0,0,34.87792957,0.03487792957,0,4,114.6857067,1,1,1,2.182245016,0.6521944953
46,4465,96,200,1,0,0,0,0,0,35.248,0.035248,0,4,113.481616,1,1,1,2.452465296,0.5802432951
47,4563,97,200,1,0,0,0,0,0,35.90892868,0.03590892868,0,2,55.69645416,1,1,1,2.403251171,0.6172313013
48,4660,96,200,1,0,0,0,0,0,35.07762655,0.03507762655,0,4,114.0328008,1,1,1,2.232024431,0.6714498641
49,4756,95,200,1,0,0,0,0,0,34.96654686,0.03496654686,0,3,85.79629016,1,1,1,2.398581743,0.5776451146
50,4855,98,200,1,0,0,0,0,0,36.12377619,0.03612377619,0,5,138.4129935,1,1,1,2.172295809,0.5866624447
51,4951,95,200,1,0,0,0,0,0,34.83914974,0.03483914974,0,5,143.5167057,1,1,1,2.14763689,0.6189372303
52,5049,97,200,1,0,0,0,0,0,35.78688185,0.03578688185,0,4,111.7728003,1,1,1,2.096580744,0.6136902957
53,5147,97,200,1,0,0,0,0,0,35.85655768,0.03585655768,0,5,139.4445068,1,1,1,2.094587564,0.6347951223
54,5243,95,200,1,0,0,0,0,0,35.16801856,0.03516801856,0,4,113.7397034,1,1,1,2.219946623,0.6675381694
55,5340,96,200,1,0,0,0,0,0,35.04489777,0.03504489777,0,4,114.1392971,1,1,1,2.105936527,0.6544560934
56,5437,96,200,1,0,0,0,0,0,35.77310615,0.03577310615,0,4,111.8158424,1,1,1,2.225993156,0.5894208946
57,5534,96,200,1,0,0,0,0,0,35.0418034,0.0350418034,0,3,85.61203216,1,1,1,2.246332645,0.6215629142
58,5632,97,200,1,0,0,0,0,0,36.04011665,0.03604011665,0,4,110.9874321,1,1,1,2.139295578,0.6410396979
59,5730,97,200,1,0,0,0,0,0,36.05423892,0.03605423892,0,5,138.6799486,1,1,1,2.232575417,0.5766488186
60,5826,95,200,1,0,0,0,0,0,35.01363587,0.03501363587,0,4,114.2412063,1,1,1,2.189085484,0.6571792988
61,5875,48,0,0,1,0,0,0,0,11.24959782,0.01124959782,88.89206674,1,88.89206674,0,0,0,4.505342484,0.1350694071
62,5974,98,200,1,0,0,0,0,0,36.05589621,0.03605589621,0,4,110.9388594,1,1,1,2.106673956,0.6450770263
63,6070,95,200,1,0,0,0,0,0,35.2255701,0.0352255701,0,3,85.1654066,1,1,1,2.428462744,0.5952619177
64,6168,97,200,1,0,0,0,0,0,36.01603468,0.03601603468,0,4,111.0616434,1,1,1,2.120331049,0.6352513273
65,6266,97,200,1,0,0,0,0,0,36.08379652,0.03608379652,0,6,166.2796208,1,1,1,2.213469267,0.5702142138
66,6364,97,200,1,0,0,0,0,0,35.28849764,0.03528849764,0,4,113.3513827,1,1,1,2.191917419,0.6613340842
67,6462,97,200,1,0,0,0,0,0,35.98894636,0.03598894636,0,5,138.9315472,1,1,1,2.188690901,0.5987639867
68,6560,97,200,1,0,0,0,0,0,35.92852249,0.03592852249,0,5,139.1651995,1,1,1,2.162258148,0.6201832945
69,6656,95,200,1,0,0,0,0,0,34.89106651,0.03489106651,0,4,114.642526,1,1,1,2.224790096,0.6701279008
70,6752,95,200,1,0,0,0,0,0,35.12735739,0.03512735739,0,3,85.40352088,1,1,1,2.271200657,0.601162664
71,6800,47,0,0,1,0,0,0,0,11.30753581,0.01130753581,88.43659809,1,88.43659809,0,0,0,4.454999924,0.141274367
72,6897,96,200,1,0,0,0,0,0,35.79279623,0.03579279623,0,4,111.7543311,1,1,1,2.210359097,0.5932033776
73,6994,96,200,1,0,0,0,0,0,35.35007335,0.03535007335,0,4,113.1539378,1,1,1,2.204057455,0.6912972748
74,7092,97,200,1,0,0,0,0,0,35.98715807,0.03598715807,0,5,138.9384511,1,1,1,2.132957458,0.6353268822
75,7190,97,200,1,0,0,0,0,0,36.05454402,0.03605454402,0,5,138.678775,1,1,1,2.303578615,0.5772912453
76,7288,97,200,1,0,0,0,0,0,35.93288319,0.03593288319,0,4,111.3186487,1,1,1,2.119942427,0.6300654576
77,7385,96,200,1,0,0,0,0,0,35.10109305,0.03510109305,0,3,85.46742392,1,1,1,2.361368895,0.5676391971
78,7482,96,200,1,0,0,0,0,0,35.17022602,0.03517022602,0,4,113.7325645,1,1,1,2.181319952,0.6678872891
79,7579,96,200,1,0,0,0,0,0,35.16255131,0.03516255131,0,3,85.31804115,1,1,1,2.334409237,0.5968440802
80,7679,99,200,1,0,0,0,0,0,36.17696673,0.03617696673,0,4,110.5675893,1,1,1,2.22654748,0.6000085197
81,7777,97,200,1,0,0,0,0,0,35.91887908,0.03591887908,0,3,83.52153734,1,1,1,2.133521318,0.6375288942
